audiocap_id,youtube_id,error
95647,uUMaJPd9DXg,Download or conversion failure
34540,EqYv8mz4HZE,Download or conversion failure
34545,EqjqultMXNs,Download or conversion failure
72732,dUIEzmYQ6tQ,Download or conversion failure
79110,i5hBKqrEvH8,Download or conversion failure
67147,_TDVAw2RpCA,Download or conversion failure
50399,Oz5IHmPVyBY,Download or conversion failure
50395,Oyxr002z7V4,Download or conversion failure
50390,Oyi_0HJfJns,Download or conversion failure
50393,OytzyK9F_54,Download or conversion failure
55342,SHl6GRDG7hg,Download or conversion failure
100368,y7D8mKSAWno,Download or conversion failure
100360,y6s7WZrvu_A,Download or conversion failure
24712,9m89Wycjkq0,Download or conversion failure
24711,9m4n4QmOoRw,Download or conversion failure
24717,9mCt3UtfGLw,Download or conversion failure
24716,9mB5y6SIDmM,Download or conversion failure
24715,9m96yRfGJ1I,Download or conversion failure
24714,9m96Rb3vByA,Download or conversion failure
50642,P7ZMwN8NE1o,Download or conversion failure
50643,P7_wc9OMLqE,Download or conversion failure
24719,9mHAkjLHDqE,Download or conversion failure
24718,9mF-ZMqI4Qw,Download or conversion failure
61207,WL_pSFxL5K8,Download or conversion failure
22008,8PvFlZumvLY,Download or conversion failure
73061,dhCe8DTfm-c,Download or conversion failure
73063,dhJW3Uzay4M,Download or conversion failure
22003,8PhdBIn-1P8,Download or conversion failure
22002,8PguB6aiq4E,Download or conversion failure
22004,8Pi_yhOLaaI,Download or conversion failure
22007,8PpjD5x0kVk,Download or conversion failure
86968,nt3mB65v40Y,Download or conversion failure
86969,nt5-Am-6DuA,Download or conversion failure
86961,nsuXrcpoP7w,Download or conversion failure
74492,elcH2ebWXLQ,Download or conversion failure
74495,elnvw_z-ahI,Download or conversion failure
74499,em1kt2nvljk,Download or conversion failure
98464,wccuIttP6wE,Download or conversion failure
4656,0rD9Owrqetc,Download or conversion failure
4651,0r4zxu38gt0,Download or conversion failure
100948,y_V4qSfalw0,Download or conversion failure
100949,y_au88jgpI0,Download or conversion failure
101012,ydMjrqjrJk8,Download or conversion failure
108,-1y-5KPquQ8,Download or conversion failure
100,-1gVjWtwVrU,Download or conversion failure
101,-1gnqVuvMqg,Download or conversion failure
107,-1vMOyntXKU,Download or conversion failure
61494,WXQ-Em-c_sQ,Download or conversion failure
80653,jEziE2lQXes,Download or conversion failure
85435,mkWc08c6y5E,Download or conversion failure
45843,M0t3XhGlG2Y,Download or conversion failure
45841,M0qdY9WlAnQ,Download or conversion failure
87364,oAhJlLSU7Jk,Download or conversion failure
41345,J6_m3Hwx7Qs,Download or conversion failure
41344,J6UJTjqvYgQ,Download or conversion failure
41346,J6c-BboQHaI,Download or conversion failure
79755,i_7Hz_BSqzs,Download or conversion failure
83879,lc3usXOTS-E,Download or conversion failure
88486,p19O7z1h4LQ,Download or conversion failure
99128,x8D6MPSgI2Q,Download or conversion failure
99129,x8EjwiufBKw,Download or conversion failure
41699,JKy_CYCRivk,Download or conversion failure
15868,5V_FvpAxpBs,Download or conversion failure
15864,5VNgF5n3IVc,Download or conversion failure
15867,5VX0DJYb5f0,Download or conversion failure
15866,5VWkVGqRTiM,Download or conversion failure
15861,5VJZnuXptHc,Download or conversion failure
15862,5VKZcV0ayJ4,Download or conversion failure
44964,LSgTc0lTn5c,Download or conversion failure
32868,DtyybbX2OQE,Download or conversion failure
70804,c3eUwfNDX44,Download or conversion failure
39107,HgAWCQ5fvaY,Download or conversion failure
89635,psHlFjYZ8ko,Download or conversion failure
92300,ruq51Zhh7ks,Download or conversion failure
18929,6v9tfbK0TA8,Download or conversion failure
80657,jFAfiTe4Gqw,Download or conversion failure
18923,6uw4VuJaiyU,Download or conversion failure
18926,6v3pRSnwp_w,Download or conversion failure
18925,6v1sxiuqEz0,Download or conversion failure
83295,lAbBfWczsqk,Download or conversion failure
83293,lAT1L3uFVyI,Download or conversion failure
30632,ChonyN8VWxg,Download or conversion failure
74831,f13djfJP2tg,Download or conversion failure
74830,f12f_Ef2FV8,Download or conversion failure
7678,24gr8C6KgXw,Download or conversion failure
7677,24fYWaGdWv8,Download or conversion failure
7675,24a_AntW0sU,Download or conversion failure
7671,24XgFVRjENw,Download or conversion failure
85918,n4nYjCA6yUI,Download or conversion failure
37172,GSgIGc_f2Do,Download or conversion failure
89923,q5LGKralKR8,Download or conversion failure
84478,m31APOTNmqE,Download or conversion failure
80598,jD-kRPgpmIk,Download or conversion failure
37640,Gl70DwG-qWU,Download or conversion failure
83122,l2TwEU3bIZM,Download or conversion failure
83124,l2vzR8V3qNA,Download or conversion failure
86180,nGUX1vGfyM4,Download or conversion failure
86181,nGYphjUeiic,Download or conversion failure
14408,4rXyuaQWBfY,Download or conversion failure
14407,4rSzwCOKytw,Download or conversion failure
76402,gB5motEifz0,Download or conversion failure
76407,gBTRCsSRjco,Download or conversion failure
88153,on4Wcl-i0mY,Download or conversion failure
88152,on2cfNyuWaI,Download or conversion failure
13834,4cLGIiAV-_A,Download or conversion failure
13836,4cMIkyP0R78,Download or conversion failure
13833,4cKoART8LKA,Download or conversion failure
80595,jCld8xje-fE,Download or conversion failure
40564,Ib65n55TEMs,Download or conversion failure
85980,n7GBOJ4Xz-Y,Download or conversion failure
5628,1FIT_SntGu0,Download or conversion failure
5627,1FHhaervfhg,Download or conversion failure
5621,1F6Y9-F3KjE,Download or conversion failure
5620,1F1Z3WyGta0,Download or conversion failure
88962,pNuT-6vFrd8,Download or conversion failure
88961,pNopCEgHVzM,Download or conversion failure
88967,pOEoJAEGW4A,Download or conversion failure
38351,HCI-9v2KvU8,Download or conversion failure
5995,1OTZaSQn1O8,Download or conversion failure
11579,3f00nMU4cfc,Download or conversion failure
11577,3f-Zbs4K_N8,Download or conversion failure
11576,3ezG-EnAWik,Download or conversion failure
11575,3eyR9sS5Swo,Download or conversion failure
11571,3eu0rVulUbU,Download or conversion failure
19388,77T_0D30zik,Download or conversion failure
19382,77E0CVn9CVA,Download or conversion failure
29272,ByzRrV9xPEM,Download or conversion failure
80491,j7UWMLhiGbU,Download or conversion failure
102079,zUcQxTHM-VE,Download or conversion failure
98487,wdlIyIetidc,Download or conversion failure
97145,vfNdKvrHqOw,Download or conversion failure
82980,kwi4qU_drtc,Download or conversion failure
46122,MD2AU1r-9do,Download or conversion failure
39000,HbcN8vzJgOY,Download or conversion failure
39003,HbsrXfH7Yes,Download or conversion failure
29277,Bz6TqGEBD9w,Download or conversion failure
244,-5QEN0mzCGA,Download or conversion failure
247,-5T1vlbqMrs,Download or conversion failure
16718,5sua5l4L19Y,Download or conversion failure
16719,5swM4rlKBxs,Download or conversion failure
19964,7P2GU74EEvo,Download or conversion failure
19965,7P3PTK96CY8,Download or conversion failure
16714,5sqSB4wpC8s,Download or conversion failure
19967,7P54MWLvL0M,Download or conversion failure
16712,5smnhNURELA,Download or conversion failure
16713,5sppEjj4C40,Download or conversion failure
12007,3q64M3tPiiU,Download or conversion failure
12005,3q3sXB09Xik,Download or conversion failure
12002,3q-jPClCFOg,Download or conversion failure
12003,3q2IPyAHs0E,Download or conversion failure
12000,3pxjKUW9tH4,Download or conversion failure
44971,LT6v-udFNEs,Download or conversion failure
81183,jdDwoi5BULQ,Download or conversion failure
81181,jdCw86PiqMM,Download or conversion failure
44970,LT6SrglRMT4,Download or conversion failure
63057,XdSCT_cQDbE,Download or conversion failure
9241,2hkEvzYGXY4,Download or conversion failure
9240,2hjpF80LWG4,Download or conversion failure
9242,2hl_pOQUOUc,Download or conversion failure
9245,2hpT22g9pv8,Download or conversion failure
78099,hNPXMH_WP0o,Download or conversion failure
76627,gLalYMtxIxE,Download or conversion failure
50323,OurKmS-KTIo,Download or conversion failure
21609,8CWC1G-hqk0,Download or conversion failure
21602,8CJIEWvo0ec,Download or conversion failure
21603,8CN4KYYk6_4,Download or conversion failure
46481,MSPuzADYa2o,Download or conversion failure
23013,8txk-AUHNzc,Download or conversion failure
90495,qWiLQ1807IU,Download or conversion failure
95187,u7PxWx2YkNU,Download or conversion failure
90490,qWeEb38LFco,Download or conversion failure
45473,Llffd6cn5jY,Download or conversion failure
69186,astGBZMLJVw,Download or conversion failure
90499,qX5x2wPXisQ,Download or conversion failure
71668,cjKaMK8FrFw,Download or conversion failure
95184,u7LFyMkmpnE,Download or conversion failure
63736,Y76AHZ8gMEo,Download or conversion failure
24293,9XtBx5HwlOc,Download or conversion failure
58066,U9nmSZCQj2M,Download or conversion failure
58064,U9ikhWA05hU,Download or conversion failure
46877,MgxtPny5QHM,Download or conversion failure
58061,U9ctf86ThOU,Download or conversion failure
45780,LzcNa3HvD7c,Download or conversion failure
45783,LzivBInRTYk,Download or conversion failure
45786,LzoASf1EjbY,Download or conversion failure
45789,Lzs_5R5_Rk0,Download or conversion failure
45788,LzsObE_dBS4,Download or conversion failure
33324,E8vu0z_S_a0,Download or conversion failure
10714,3JT0hwWyKu8,Download or conversion failure
10715,3JT2BzAp-AA,Download or conversion failure
10717,3JVI9QiahhE,Download or conversion failure
10710,3JOFPG5pKxs,Download or conversion failure
10711,3JR1kD2HQ_s,Download or conversion failure
10713,3JSZKaOiGWk,Download or conversion failure
10718,3JVhTC9-iGs,Download or conversion failure
10719,3JVoJf8KUBM,Download or conversion failure
14875,542BbXcbUn0,Download or conversion failure
14874,5429y8gJOa0,Download or conversion failure
14877,54AS9Ruvl1o,Download or conversion failure
14871,53yn4YeJ6xU,Download or conversion failure
14870,53yP03CK_Q0,Download or conversion failure
14873,54-mP6gFH6k,Download or conversion failure
37274,GWFmUCizdfA,Download or conversion failure
14879,54BIrCgUyhc,Download or conversion failure
14878,54AaI5X7QoM,Download or conversion failure
13067,4ITfAthNIEo,Download or conversion failure
13066,4ISzoUAnyxM,Download or conversion failure
13064,4IRBLOBkg6A,Download or conversion failure
13060,4IH4KCTb6vQ,Download or conversion failure
13069,4IVeDG3meqY,Download or conversion failure
13068,4IVFRDJBZ4c,Download or conversion failure
54184,RXZSHQ_VLvg,Download or conversion failure
54181,RXUlFqp_8ok,Download or conversion failure
20267,7XeK4jhtvs0,Download or conversion failure
20265,7Xb-9QiBPQk,Download or conversion failure
20264,7XXb-8Nd_PQ,Download or conversion failure
20262,7XWViwZTn3Q,Download or conversion failure
62097,WyVMT_BSYRc,Download or conversion failure
94559,teP-z4DxpbI,Download or conversion failure
62092,Wy7EX-Vjmik,Download or conversion failure
20269,7Xh7YfypEgk,Download or conversion failure
84316,lwHYQKaP0Bs,Download or conversion failure
29773,CF78-TIXN5I,Download or conversion failure
29771,CF3T4HSvCc0,Download or conversion failure
1141,-QMhidDu3qw,Download or conversion failure
1147,-QaQy_hPA_g,Download or conversion failure
1144,-QYQJFaYe90,Download or conversion failure
1145,-QYgW-Ex6SU,Download or conversion failure
23510,99HbUc4yrz8,Download or conversion failure
23511,99L8vpoR3ig,Download or conversion failure
1148,-QazS0J2rDU,Download or conversion failure
23515,99R8NSxxxK4,Download or conversion failure
23516,99SFSK_Emso,Download or conversion failure
23517,99SOROOR_mk,Download or conversion failure
59003,Uq-kFUyiKro,Download or conversion failure
27600,B8hp-rngcEA,Download or conversion failure
27602,B8j6AtQr6fk,Download or conversion failure
27603,B8k3WkUdO8A,Download or conversion failure
27604,B8pCXuwJ7BA,Download or conversion failure
27607,B8qJimVFpXU,Download or conversion failure
97927,wE527Sqn0E8,Download or conversion failure
62449,XEfuHe0lFb0,Download or conversion failure
53632,R8sgR2IlV2I,Download or conversion failure
12824,4Bo4WXfCzVs,Download or conversion failure
8531,2QCudcd8_1k,Download or conversion failure
8533,2QETzhkbY6E,Download or conversion failure
12822,4BiRz0mkjjo,Download or conversion failure
8537,2QJGl2eTJDA,Download or conversion failure
50404,OzP4iHgXVN4,Download or conversion failure
95209,u8cWAcj6Iv4,Download or conversion failure
92259,rseptJqZnh8,Download or conversion failure
92255,rsZzya-Fe8I,Download or conversion failure
33204,E4oZcZnb2Y0,Download or conversion failure
22641,8hp3uvJDEzo,Download or conversion failure
22640,8houtoyN-js,Download or conversion failure
60937,W9j4bhQKEpg,Download or conversion failure
60931,W9WKKNrQd5s,Download or conversion failure
48985,O32kwHyMLaw,Download or conversion failure
33206,E4qyvnBgj88,Download or conversion failure
65212,Z6xq0eATUz0,Download or conversion failure
380,-8cTjfGRzmc,Download or conversion failure
381,-8e_XWo_ROo,Download or conversion failure
382,-8flXZsAQNQ,Download or conversion failure
383,-8gLdsuPmOI,Download or conversion failure
388,-8oqBwlVXDM,Download or conversion failure
389,-8s13ohOmiE,Download or conversion failure
32254,D_1X8TF0zeY,Download or conversion failure
93126,sXdU38KYrh0,Download or conversion failure
5376,18ndo219WMw,Download or conversion failure
3753,0Uruqg2pP2U,Download or conversion failure
3752,0Upm6kw8dxE,Download or conversion failure
2191,-r8mfjRiHrU,Download or conversion failure
2192,-r97oVkDfKQ,Download or conversion failure
2194,-r9zsgp_gy8,Download or conversion failure
2199,-rKVIUmDd5k,Download or conversion failure
1071,-OVR2MCe1M4,Download or conversion failure
2047,-nJVQ8aqGkA,Download or conversion failure
2042,-nDpI8185NI,Download or conversion failure
60062,VYD17VP8oUI,Download or conversion failure
35643,FXfjB-lh2ts,Download or conversion failure
2040,-nD95sw0fRs,Download or conversion failure
61977,Wstre2qOk2o,Download or conversion failure
31943,DP_ZPAfVk_g,Download or conversion failure
2734,0498hy13o1E,Download or conversion failure
2736,049hif07E_I,Download or conversion failure
2731,045Hiu9VgBI,Download or conversion failure
2732,046745JYODk,Download or conversion failure
2733,046ueckSbw4,Download or conversion failure
43313,KNHIbIBLpv0,Download or conversion failure
2738,04A6Yol0_2w,Download or conversion failure
57095,TW2Zr--tk7g,Download or conversion failure
102375,zimlyRqlZxs,Download or conversion failure
102377,zirMyE9UKjw,Download or conversion failure
102376,zippEXUM2rI,Download or conversion failure
102371,zidSwfNHFos,Download or conversion failure
53029,QhgFbUqe0zw,Download or conversion failure
76586,gJlx_vJv06o,Download or conversion failure
9767,2vhsLMLlY7U,Download or conversion failure
9764,2vcqKIuIdts,Download or conversion failure
9768,2viq7edyiWw,Download or conversion failure
9769,2vkRgCaEqa8,Download or conversion failure
24173,9TxVsZjXCVM,Download or conversion failure
24176,9U1PCiKvVcY,Download or conversion failure
24178,9UBZuH70yCo,Download or conversion failure
89219,pa5wc0x464M,Download or conversion failure
59943,VTTMMWFKOlo,Download or conversion failure
59944,VTXUxCb_zUg,Download or conversion failure
8604,2S1bam0OdlA,Download or conversion failure
71992,cxjS1S6C9dw,Download or conversion failure
71990,cxY0uU8DfLo,Download or conversion failure
