image,caption,audio
70kicp2inaQ.png,Train whistle blowing,./data/audiocaps/dataset/train/70kicp2inaQ.wav
70py3FSXJMw.png,A man speaks in a deep voice and sound effects whoosh in the background,./data/audiocaps/dataset/train/70py3FSXJMw.wav
tNEMtAOiA1Y.png,A man speaks followed by gunfire,./data/audiocaps/dataset/train/tNEMtAOiA1Y.wav
tNKnrWeC1M8.png,The hum of a small motor engine with lots of wind and static all at once,./data/audiocaps/dataset/train/tNKnrWeC1M8.wav
QCZDs3joQak.png,Some metal hits and some animals walks,./data/audiocaps/dataset/train/QCZDs3joQak.wav
QCTd0QssXP8.png,Water rushes in the background and other water is sprayed,./data/audiocaps/dataset/train/QCTd0QssXP8.wav
Vk5eECkpcfs.png,"A man talks while pigeons coo in the background, and another person speaks afterward",./data/audiocaps/dataset/train/Vk5eECkpcfs.wav
Vjzin4vB8Hg.png,An airplane flies overhead and man speaks,./data/audiocaps/dataset/train/Vjzin4vB8Hg.wav
KI3fWPlSP4A.png,Birds vocalize nearby numerous times,./data/audiocaps/dataset/train/KI3fWPlSP4A.wav
Vjh2PjVoQbg.png,A small engine revs in the background as the wind blows slightly and something floppy gets pounded,./data/audiocaps/dataset/train/Vjh2PjVoQbg.wav
Vjw8zFEsi7Y.png,"Water splashes nearby, a dog pants, and then water splashes again",./data/audiocaps/dataset/train/Vjw8zFEsi7Y.wav
ZQKU_NAtDYs.png,The loud snoring of someone sleeping,./data/audiocaps/dataset/train/ZQKU_NAtDYs.wav
oLgnvk__L9A.png,An insect flies then an animal growls something and a frog croaks,./data/audiocaps/dataset/train/oLgnvk__L9A.wav
ZQS7cHN96Hw.png,A motor engine is running,./data/audiocaps/dataset/train/ZQS7cHN96Hw.wav
ZQaZXCtCLLY.png,A man speaking followed by white noise and oinking along with a woman speaking,./data/audiocaps/dataset/train/ZQaZXCtCLLY.wav
oLphiv2EBwA.png,Clock bell ringing followed by ticking,./data/audiocaps/dataset/train/oLphiv2EBwA.wav
Id4eMIZ6gak.png,Baby cries and a man talks quietly,./data/audiocaps/dataset/train/Id4eMIZ6gak.wav
b14QpQgAFY0.png,A toilet flushes and water drains down the toilet,./data/audiocaps/dataset/train/b14QpQgAFY0.wav
b0vS4deiqUY.png,Wind blowing with faint male speech followed by an engine turning over with high mechanical beeps,./data/audiocaps/dataset/train/b0vS4deiqUY.wav
IcwE1WnbB30.png,A motor and wood cutting noise,./data/audiocaps/dataset/train/IcwE1WnbB30.wav
jKWYE_hdaMk.png,Some bird sounds and a distant train horn ringing,./data/audiocaps/dataset/train/jKWYE_hdaMk.wav
sBT1-L-1g7E.png,Someone does bird calls in the background as a woman tells a story,./data/audiocaps/dataset/train/sBT1-L-1g7E.wav
jKHB8Ntr6iQ.png,An engine idles briefly then turns off,./data/audiocaps/dataset/train/jKHB8Ntr6iQ.wav
jKVRocdnAlA.png,Birds tweet followed by a horn being triggered and a train moving,./data/audiocaps/dataset/train/jKVRocdnAlA.wav
IcrMDIMegEY.png,Something swish loudly followed by an explosion and a man talking,./data/audiocaps/dataset/train/IcrMDIMegEY.wav
jK2rHVrl7C0.png,A man talks followed by several burps,./data/audiocaps/dataset/train/jK2rHVrl7C0.wav
yEjaVbGsltw.png,A woman speaking briefly followed by a cat softly meowing,./data/audiocaps/dataset/train/yEjaVbGsltw.wav
JuTbSbd_9Po.png,Faucet water dripping followed by a man talking then faucet water pouring heavily,./data/audiocaps/dataset/train/JuTbSbd_9Po.wav
JuGDOzzm7W0.png,A man speaking as a machine engine hums and water splashes,./data/audiocaps/dataset/train/JuGDOzzm7W0.wav
JuMXAsP2n-Q.png,A woman speaking then sniffing followed by plastic clicking and a goat baaing as metal clangs in the background,./data/audiocaps/dataset/train/JuMXAsP2n-Q.wav
M80EsbYYEPE.png,Motorcycles running,./data/audiocaps/dataset/train/M80EsbYYEPE.wav
2QhjPJv7ido.png,People are talking in the background and a dog starts barking loudly. Then a woman begins to laugh,./data/audiocaps/dataset/train/2QhjPJv7ido.wav
xBXK6bgIXiA.png,Vibrations and hissing,./data/audiocaps/dataset/train/xBXK6bgIXiA.wav
xBZX87GeKnQ.png,A man singing as a woman is speaking with a person coughing then sniffling while another man talks briefly in the background as a muffled bus engine runs,./data/audiocaps/dataset/train/xBZX87GeKnQ.wav
sBP7ztdYu70.png,A muffled motorcycle engine accelerating and revving as wind blows into a microphone,./data/audiocaps/dataset/train/sBP7ztdYu70.wav
YTZYBeX0iDk.png,A man briefly shouting as water splashes and trickles,./data/audiocaps/dataset/train/YTZYBeX0iDk.wav
29Yxdsg6AIs.png,Something explodes and men are grunting,./data/audiocaps/dataset/train/29Yxdsg6AIs.wav
29YoRr6y5uM.png,Spinning followed by a small motor starting and stopping,./data/audiocaps/dataset/train/29YoRr6y5uM.wav
29Tih31thk8.png,A crowd of people applauds,./data/audiocaps/dataset/train/29Tih31thk8.wav
29OPhssgOpI.png,Gurgling sound of a stream as people are speaking,./data/audiocaps/dataset/train/29OPhssgOpI.wav
29Kog3YB1Qc.png,"A dog whimpers, scampers and sniffs",./data/audiocaps/dataset/train/29Kog3YB1Qc.wav
29KUSyA6pyg.png,Water is running and frog croaks,./data/audiocaps/dataset/train/29KUSyA6pyg.wav
uOehVHCN5R4.png,"A fly buzzing followed by a gulping sound is repeated, after which a frog croaks",./data/audiocaps/dataset/train/uOehVHCN5R4.wav
uOU6f2yZI8I.png,Rustling followed by a man speaking and a dog panting,./data/audiocaps/dataset/train/uOU6f2yZI8I.wav
29btFLxZNs4.png,A toddler whining as an adult woman speaks,./data/audiocaps/dataset/train/29btFLxZNs4.wav
29ZIkKs6SQ4.png,A motorcycle engine is idling and birds are chirping,./data/audiocaps/dataset/train/29ZIkKs6SQ4.wav
5wN_Odph5gg.png,Train horn signaling,./data/audiocaps/dataset/train/5wN_Odph5gg.wav
JwZAHpPSuVw.png,Someone moves under water followed by some gas bursting and a child talking,./data/audiocaps/dataset/train/JwZAHpPSuVw.wav
kEY5QpKgVSY.png,A man talking as faucet water is flowing while water drains down into a pipe followed by plastic thumping on a solid surface,./data/audiocaps/dataset/train/kEY5QpKgVSY.wav
Jwk2Ks6dZO4.png,An engine starts and idles,./data/audiocaps/dataset/train/Jwk2Ks6dZO4.wav
Jwklzk89Xbk.png,A person whistling followed by a bird chirping,./data/audiocaps/dataset/train/Jwklzk89Xbk.wav
5wAQaFYVEaQ.png,Infant baby laughing and giggling,./data/audiocaps/dataset/train/5wAQaFYVEaQ.wav
5wLxuwdLlSY.png,Wind blows into the microphone as ducks quack,./data/audiocaps/dataset/train/5wLxuwdLlSY.wav
5wKq9Ki22ms.png,A woman speaking,./data/audiocaps/dataset/train/5wKq9Ki22ms.wav
5wM0UuKPZLw.png,An insect is buzzing,./data/audiocaps/dataset/train/5wM0UuKPZLw.wav
5wLyYGSwkwM.png,Someone is whistling then something else also starts to whistle louder,./data/audiocaps/dataset/train/5wLyYGSwkwM.wav
3sqxDYg4rQU.png,"A horse neighing, with wind and multiple voices throughout",./data/audiocaps/dataset/train/3sqxDYg4rQU.wav
3snG-NopQEw.png,"An engine revving, and then a sniff",./data/audiocaps/dataset/train/3snG-NopQEw.wav
c_vGFUBXDkc.png,An engine idles and a man speaks,./data/audiocaps/dataset/train/c_vGFUBXDkc.wav
3siwGFdqihM.png,Air releasing then a couple pops,./data/audiocaps/dataset/train/3siwGFdqihM.wav
3shwysIcvy8.png,A dog barking and then whimpering,./data/audiocaps/dataset/train/3shwysIcvy8.wav
3sj2OAxJRuo.png,A truck engine is idling and man speaks,./data/audiocaps/dataset/train/3sj2OAxJRuo.wav
3slTo_1coFk.png,A door is closed and beeps,./data/audiocaps/dataset/train/3slTo_1coFk.wav
3skFC9X2b5Y.png,Something is vibrating and squeaking and then a low beep goes off,./data/audiocaps/dataset/train/3skFC9X2b5Y.wav
3slY8qx8ZeI.png,"A shifting sound accompanies a knock, followed by a toilet flushing",./data/audiocaps/dataset/train/3slY8qx8ZeI.wav
3BLY_H4bQjM.png,A man talking with a flat scraping sound of wood,./data/audiocaps/dataset/train/3BLY_H4bQjM.wav
3BJCaTuG8bE.png,Dog barking then many dogs barking,./data/audiocaps/dataset/train/3BJCaTuG8bE.wav
3BIGyDCEl9Q.png,"A crowd claps, and an adult female speaks",./data/audiocaps/dataset/train/3BIGyDCEl9Q.wav
nAae9vuYFuI.png,A man speaks followed by some rustling then vibrations from a power tool,./data/audiocaps/dataset/train/nAae9vuYFuI.wav
9V4TszGGRro.png,Engine chugging continuously,./data/audiocaps/dataset/train/9V4TszGGRro.wav
U6gBe8rVT2w.png,People talking and laughing,./data/audiocaps/dataset/train/U6gBe8rVT2w.wav
3BXmpYz0D_U.png,Engine vibrating quickly,./data/audiocaps/dataset/train/3BXmpYz0D_U.wav
3BX7GkejN-o.png,A large loud boat engine roars,./data/audiocaps/dataset/train/3BX7GkejN-o.wav
9VCNAD47K20.png,Engines buzzing by quickly,./data/audiocaps/dataset/train/9VCNAD47K20.wav
2kBCnBQcr_Q.png,An adult female is speaking,./data/audiocaps/dataset/train/2kBCnBQcr_Q.wav
2kBSYsmMwYI.png,A woman is giving a speech,./data/audiocaps/dataset/train/2kBSYsmMwYI.wav
Xg-VsP-dyM4.png,Ticking followed by a phone ringing then several vibrations,./data/audiocaps/dataset/train/Xg-VsP-dyM4.wav
9VC1RtH3UdQ.png,A sputtering vehicle motor roars by up close and another vehicle passes in the distance,./data/audiocaps/dataset/train/9VC1RtH3UdQ.wav
2jz9CmsSB6Q.png,A man talks followed by typing,./data/audiocaps/dataset/train/2jz9CmsSB6Q.wav
2jzZGsHGIGg.png,Motor vehicles passing by,./data/audiocaps/dataset/train/2jzZGsHGIGg.wav
2jvgolm8KSY.png,A man giving a speech,./data/audiocaps/dataset/train/2jvgolm8KSY.wav
2jyQeYFdliw.png,Camera lens opening and closing with the rumble of a storm in the background,./data/audiocaps/dataset/train/2jyQeYFdliw.wav
2k3MZwJYWps.png,"An adult female is speaking, and motor vehicles are passing by in the background",./data/audiocaps/dataset/train/2k3MZwJYWps.wav
xtcCzEMBt_A.png,Frogs croak loudly and rapidly nearby,./data/audiocaps/dataset/train/xtcCzEMBt_A.wav
2k0odEpLIkc.png,"Water is running and gurgling, and a hiss occurs",./data/audiocaps/dataset/train/2k0odEpLIkc.wav
2k1ynWRibF4.png,Sirens blare and a vehicle passes,./data/audiocaps/dataset/train/2k1ynWRibF4.wav
8GEXoJRomRg.png,An individual in a soft calm tone is verbalizing something out loud,./data/audiocaps/dataset/train/8GEXoJRomRg.wav
2aNJdtLfPN4.png,Several cars pass by at high speed,./data/audiocaps/dataset/train/2aNJdtLfPN4.wav
2aOMAxLdCKA.png,Traffic passes by,./data/audiocaps/dataset/train/2aOMAxLdCKA.wav
2aTVSeC7bww.png,A person is snoring loudly,./data/audiocaps/dataset/train/2aTVSeC7bww.wav
2aRLQ9a0WJA.png,Water is splashing and a dog whimpers,./data/audiocaps/dataset/train/2aRLQ9a0WJA.wav
2aViX0id7Kk.png,An explosion goes off and a person speaks,./data/audiocaps/dataset/train/2aViX0id7Kk.wav
2aTrYWwu8rA.png,Animals squeak and a woman begins talking,./data/audiocaps/dataset/train/2aTrYWwu8rA.wav
8FwgQx0LGto.png,A low vibration is buzzing gently,./data/audiocaps/dataset/train/8FwgQx0LGto.wav
8Fw9Uivi5tA.png,A car engine is attempted to be started,./data/audiocaps/dataset/train/8Fw9Uivi5tA.wav
8G0vkW2RJ30.png,A horse is running with some speeches of a lady,./data/audiocaps/dataset/train/8G0vkW2RJ30.wav
8G0kRSekNIk.png,A helicopter is hovering loudly overhead,./data/audiocaps/dataset/train/8G0kRSekNIk.wav
8GBMpy-LMg4.png,A man talking with a bird chirping and an airplane flying in the background,./data/audiocaps/dataset/train/8GBMpy-LMg4.wav
mveVs1ZkVwg.png,Cars accelerating and racing,./data/audiocaps/dataset/train/mveVs1ZkVwg.wav
XVoZXI5ttJg.png,A sewing machine operating and fabric shuffling,./data/audiocaps/dataset/train/XVoZXI5ttJg.wav
Nd_cH_EEjW4.png,"A door closes, and then an animal snores",./data/audiocaps/dataset/train/Nd_cH_EEjW4.wav
XVixjxnh6Ps.png,An aircraft flying with a series of clicking in the background followed by an electronic buzzing and closing snap,./data/audiocaps/dataset/train/XVixjxnh6Ps.wav
XVbcau__tyU.png,Wind blowing consistently,./data/audiocaps/dataset/train/XVbcau__tyU.wav
Ndkh8bOIRdI.png,A steam engine whistling blowing as a steam engine runs on railroad tracks with wind blowing into a microphone,./data/audiocaps/dataset/train/Ndkh8bOIRdI.wav
sBZcsyFO4TY.png,Bells tolling loudly,./data/audiocaps/dataset/train/sBZcsyFO4TY.wav
XVVWpi39RL0.png,Light knocks followed by a flushing toilet,./data/audiocaps/dataset/train/XVVWpi39RL0.wav
AoT1gMVzi_U.png,A car racing by,./data/audiocaps/dataset/train/AoT1gMVzi_U.wav
AoVaFLBYJ6A.png,A woman giving a speech,./data/audiocaps/dataset/train/AoVaFLBYJ6A.wav
AoVSDzJPRNI.png,A train passing by a crossing,./data/audiocaps/dataset/train/AoVSDzJPRNI.wav
AoXwEgzqfEc.png,A loud explosion,./data/audiocaps/dataset/train/AoXwEgzqfEc.wav
AoWHiijIAzE.png,A man speaking with an engine running in the background,./data/audiocaps/dataset/train/AoWHiijIAzE.wav
Ao_LaYivCMA.png,Rustling and birds chirping,./data/audiocaps/dataset/train/Ao_LaYivCMA.wav
AoZwYJzzVuI.png,"A flushing noise, jump, walking and child voice",./data/audiocaps/dataset/train/AoZwYJzzVuI.wav
Aod4kKMxp24.png,An aircraft engine humming and gaining speed with people speaking nearby,./data/audiocaps/dataset/train/Aod4kKMxp24.wav
OhCM3iP-yoE.png,Some clicking followed by beeping then men speak and a loud bang then music,./data/audiocaps/dataset/train/OhCM3iP-yoE.wav
agpXkeGN6a8.png,Heavy wind and rustling,./data/audiocaps/dataset/train/agpXkeGN6a8.wav
-m-xoViODlo.png,Sound of motorcycle starting then racing off,./data/audiocaps/dataset/train/-m-xoViODlo.wav
-luxLCoCpag.png,An adult male is speaking,./data/audiocaps/dataset/train/-luxLCoCpag.wav
-m5SJm-7CAs.png,"Child speaking, speech, kid talking",./data/audiocaps/dataset/train/-m5SJm-7CAs.wav
-m8FiTbRnQI.png,Loud gun shot firing,./data/audiocaps/dataset/train/-m8FiTbRnQI.wav
-m7yVqtAOOE.png,Clicking noise firing off quickly with rocking noise in background,./data/audiocaps/dataset/train/-m7yVqtAOOE.wav
-mBb30OPCUw.png,"Speaking, telephone speech, talking",./data/audiocaps/dataset/train/-mBb30OPCUw.wav
-m8LZ1Xonug.png,Women speaking in front of large crowd,./data/audiocaps/dataset/train/-m8LZ1Xonug.wav
-mFyWQmSSEM.png,A girl speaking in front of people,./data/audiocaps/dataset/train/-mFyWQmSSEM.wav
-mEZ7tIKC0U.png,"Birds are chirping, one of which makes a loud whistling speech",./data/audiocaps/dataset/train/-mEZ7tIKC0U.wav
wvZrNrF9NDY.png,Pressurized air releasing followed by metal clacking and an electronic beep then machine powering up,./data/audiocaps/dataset/train/wvZrNrF9NDY.wav
UFI7y5ixQGw.png,Waves are crashing ashore as the wind blows through a microphone,./data/audiocaps/dataset/train/UFI7y5ixQGw.wav
NTVyrW9zs1w.png,Two men talking as pigeons are cooing and bird wings are flapping during scrapping on a wood surface while other birds are chirping and another man is yelling in the background,./data/audiocaps/dataset/train/NTVyrW9zs1w.wav
VQ9cN87x6sE.png,A kid is talking and then farts and a woman says a phrase,./data/audiocaps/dataset/train/VQ9cN87x6sE.wav
LWjORGFl7eA.png,A click and duck quacking,./data/audiocaps/dataset/train/LWjORGFl7eA.wav
NTdoFP7X77k.png,Bees buzzing and men speaking clicking,./data/audiocaps/dataset/train/NTdoFP7X77k.wav
bjqQzuEFAB0.png,"The wind is blowing, splashing and gurgling are occurring in a large volume of water, and a male child speaks briefly",./data/audiocaps/dataset/train/bjqQzuEFAB0.wav
VQ6Bn5n0ZzM.png,Railroad emergency signals toll as a train runs on railroad tracks while a train horn blows,./data/audiocaps/dataset/train/VQ6Bn5n0ZzM.wav
a9UWd-gRx_M.png,A gun fires and reloads three times,./data/audiocaps/dataset/train/a9UWd-gRx_M.wav
NThuMi5y1gA.png,"As rain falls constantly, thunder cracks a few times",./data/audiocaps/dataset/train/NThuMi5y1gA.wav
VQEQDhTBDCc.png,"Rustling leaves, birds chirping, a gust of wind",./data/audiocaps/dataset/train/VQEQDhTBDCc.wav
08--4yg0PL8.png,Power tool used to drill,./data/audiocaps/dataset/train/08--4yg0PL8.wav
080tLgt4NN4.png,A man is talking and a car is passing by,./data/audiocaps/dataset/train/080tLgt4NN4.wav
082Xop2Twaw.png,An ambulance siren slowly moving away,./data/audiocaps/dataset/train/082Xop2Twaw.wav
0864SQuzgdI.png,Woman speaking and narrating,./data/audiocaps/dataset/train/0864SQuzgdI.wav
088wAtkx-FY.png,"He is speaking, people are laughing",./data/audiocaps/dataset/train/088wAtkx-FY.wav
L292D016TXs.png,Wind blows and men talk followed by ducks quacking,./data/audiocaps/dataset/train/L292D016TXs.wav
9W95YGhj7rc.png,Emergency vehicles with sirens,./data/audiocaps/dataset/train/9W95YGhj7rc.wav
9WC8h4dhiO4.png,Birds chirping in the background while door is being opened,./data/audiocaps/dataset/train/9WC8h4dhiO4.wav
RekPMKPpJxA.png,Horse neighs and walks down street,./data/audiocaps/dataset/train/RekPMKPpJxA.wav
BavERZNBHhI.png,A woman sneezing followed by a person laughing slowly then a high-pitched modified voice laughing before speaking,./data/audiocaps/dataset/train/BavERZNBHhI.wav
UR-fBo0fmRo.png,A vehicle engine revving and accelerating as tires skid and squeal,./data/audiocaps/dataset/train/UR-fBo0fmRo.wav
RejAEqzNNNE.png,"Raining, wind, scraping and speech",./data/audiocaps/dataset/train/RejAEqzNNNE.wav
9Vu4vPWZYJo.png,A police siren sounds and an engine hums with squealing wheels,./data/audiocaps/dataset/train/9Vu4vPWZYJo.wav
9Vue-4DHWcY.png,A man speaks followed by a power tool drilling,./data/audiocaps/dataset/train/9Vue-4DHWcY.wav
9VyXAfRs8RI.png,An idling vehicle a door slams,./data/audiocaps/dataset/train/9VyXAfRs8RI.wav
9W1E3U6kEg0.png,A loud car engine idles,./data/audiocaps/dataset/train/9W1E3U6kEg0.wav
9W5uf8pLmII.png,Rapid typing is followed by a loud click,./data/audiocaps/dataset/train/9W5uf8pLmII.wav
9W7hfqu94ok.png,Someone whistles a melody,./data/audiocaps/dataset/train/9W7hfqu94ok.wav
tpX6EtzeP4M.png,"A sequence of pig oinks, birds chirping, and animal movement are in the background followed by a middle aged male speaking and a young woman speaking forcefully",./data/audiocaps/dataset/train/tpX6EtzeP4M.wav
i1ateIZMbYY.png,Person calling on a goat that makes typical animal sound,./data/audiocaps/dataset/train/i1ateIZMbYY.wav
i1myJJlJ0hE.png,A jumble of noises ending in a squeal and many squeaks ending in a muffle crunch,./data/audiocaps/dataset/train/i1myJJlJ0hE.wav
Eed1EjOAz0g.png,A man talks nearby and people talk away followed by an engine working,./data/audiocaps/dataset/train/Eed1EjOAz0g.wav
VE7NAWssTP4.png,A vehicle beeps in the distance as food fries nearby and people talk,./data/audiocaps/dataset/train/VE7NAWssTP4.wav
VEOIy7x9SBw.png,Humming and rustling with squeaking and an engine honking,./data/audiocaps/dataset/train/VEOIy7x9SBw.wav
EeSBpLGFtLo.png,A horse gallops while a woman and man speak,./data/audiocaps/dataset/train/EeSBpLGFtLo.wav
FDlPhFpglrI.png,A vehicle moves and wind blows while a man talks,./data/audiocaps/dataset/train/FDlPhFpglrI.wav
